instance_class,instance_name,instance_directory,mps_path,std_path,data_path,mps_file_count,std_file_count,data_file_count,data_error,mnes_keys_present,mnes_success,oss_keys_present,oss_success,highs_mps_success,highs_std_success,cond_mnes,cond_oss,cycle_count_mnes,cycle_count_mnes_recomputed_from_split,cycle_count_oss,cycle_count_oss_recomputed_from_split,epsilon,qlsa_cycles_mnes,qlsa_cycles_oss,qlsa_fraction_of_total_mnes,qlsa_fraction_of_total_oss,qlsa_time_800ps_mnes_seconds,qlsa_time_800ps_oss_seconds,qlsa_time_800ps_over_highs_std_mnes,qlsa_time_800ps_over_highs_std_oss,runtime_glpk,runtime_highs_mps,runtime_highs_std,sparsity_mnes,sparsity_oss,std_m,std_n,tomography_factor_mnes,tomography_factor_oss,tomography_repetition_cycles_mnes,tomography_repetition_cycles_oss,tomography_repetition_fraction_of_total_mnes,tomography_repetition_fraction_of_total_oss,total_time_800ps_mnes_seconds,total_time_800ps_oss_seconds,total_time_800ps_over_highs_std_mnes,total_time_800ps_over_highs_std_oss
clique,erdos_renyi_550_0.3.dimac_clq,cache_dir/clique/erdos_renyi_550_0.3.dimac_clq,cache_dir/clique/erdos_renyi_550_0.3.dimac_clq/erdos_renyi_550_0.3.dimac_clq.mps,cache_dir/clique/erdos_renyi_550_0.3.dimac_clq/erdos_renyi_550_0.3.dimac_clq.std,cache_dir/clique/erdos_renyi_550_0.3.dimac_clq/erdos_renyi_550_0.3.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,4.362355,0.12917462503537536,0.43147460790351033,,,,,,,,,,,,,,
clique,erdos_renyi_560_0.1.dimac_clq,cache_dir/clique/erdos_renyi_560_0.1.dimac_clq,cache_dir/clique/erdos_renyi_560_0.1.dimac_clq/erdos_renyi_560_0.1.dimac_clq.mps,cache_dir/clique/erdos_renyi_560_0.1.dimac_clq/erdos_renyi_560_0.1.dimac_clq.std,cache_dir/clique/erdos_renyi_560_0.1.dimac_clq/erdos_renyi_560_0.1.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,5.612478,0.16556424601003528,0.5770520018413663,,,,,,,,,,,,,,
clique,erdos_renyi_560_0.2.dimac_clq,cache_dir/clique/erdos_renyi_560_0.2.dimac_clq,cache_dir/clique/erdos_renyi_560_0.2.dimac_clq/erdos_renyi_560_0.2.dimac_clq.mps,cache_dir/clique/erdos_renyi_560_0.2.dimac_clq/erdos_renyi_560_0.2.dimac_clq.std,cache_dir/clique/erdos_renyi_560_0.2.dimac_clq/erdos_renyi_560_0.2.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,7.059586,0.15043396782130003,0.5037495139986277,,,,,,,,,,,,,,
clique,erdos_renyi_560_0.3.dimac_clq,cache_dir/clique/erdos_renyi_560_0.3.dimac_clq,cache_dir/clique/erdos_renyi_560_0.3.dimac_clq/erdos_renyi_560_0.3.dimac_clq.mps,cache_dir/clique/erdos_renyi_560_0.3.dimac_clq/erdos_renyi_560_0.3.dimac_clq.std,cache_dir/clique/erdos_renyi_560_0.3.dimac_clq/erdos_renyi_560_0.3.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,5.724794,0.13042854005470872,0.44246210996061563,,,,,,,,,,,,,,
clique,erdos_renyi_570_0.1.dimac_clq,cache_dir/clique/erdos_renyi_570_0.1.dimac_clq,cache_dir/clique/erdos_renyi_570_0.1.dimac_clq/erdos_renyi_570_0.1.dimac_clq.mps,cache_dir/clique/erdos_renyi_570_0.1.dimac_clq/erdos_renyi_570_0.1.dimac_clq.std,cache_dir/clique/erdos_renyi_570_0.1.dimac_clq/erdos_renyi_570_0.1.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,5.948845,0.17453802796080709,0.602659092983231,,,,,,,,,,,,,,
clique,erdos_renyi_570_0.2.dimac_clq,cache_dir/clique/erdos_renyi_570_0.2.dimac_clq,cache_dir/clique/erdos_renyi_570_0.2.dimac_clq/erdos_renyi_570_0.2.dimac_clq.mps,cache_dir/clique/erdos_renyi_570_0.2.dimac_clq/erdos_renyi_570_0.2.dimac_clq.std,cache_dir/clique/erdos_renyi_570_0.2.dimac_clq/erdos_renyi_570_0.2.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,6.923127,0.15677125193178654,0.5255323110613972,,,,,,,,,,,,,,
clique,erdos_renyi_570_0.3.dimac_clq,cache_dir/clique/erdos_renyi_570_0.3.dimac_clq,cache_dir/clique/erdos_renyi_570_0.3.dimac_clq/erdos_renyi_570_0.3.dimac_clq.mps,cache_dir/clique/erdos_renyi_570_0.3.dimac_clq/erdos_renyi_570_0.3.dimac_clq.std,cache_dir/clique/erdos_renyi_570_0.3.dimac_clq/erdos_renyi_570_0.3.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,6.403012,0.13611980504356325,0.4564529340714216,,,,,,,,,,,,,,
clique,erdos_renyi_580_0.1.dimac_clq,cache_dir/clique/erdos_renyi_580_0.1.dimac_clq,cache_dir/clique/erdos_renyi_580_0.1.dimac_clq/erdos_renyi_580_0.1.dimac_clq.mps,cache_dir/clique/erdos_renyi_580_0.1.dimac_clq/erdos_renyi_580_0.1.dimac_clq.std,cache_dir/clique/erdos_renyi_580_0.1.dimac_clq/erdos_renyi_580_0.1.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,7.861854,0.17974260007031262,0.6288870458956808,,,,,,,,,,,,,,
clique,erdos_renyi_580_0.2.dimac_clq,cache_dir/clique/erdos_renyi_580_0.2.dimac_clq,cache_dir/clique/erdos_renyi_580_0.2.dimac_clq/erdos_renyi_580_0.2.dimac_clq.mps,cache_dir/clique/erdos_renyi_580_0.2.dimac_clq/erdos_renyi_580_0.2.dimac_clq.std,cache_dir/clique/erdos_renyi_580_0.2.dimac_clq/erdos_renyi_580_0.2.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,8.003735,0.16228488693013787,0.5465616839937866,,,,,,,,,,,,,,
clique,erdos_renyi_580_0.3.dimac_clq,cache_dir/clique/erdos_renyi_580_0.3.dimac_clq,cache_dir/clique/erdos_renyi_580_0.3.dimac_clq/erdos_renyi_580_0.3.dimac_clq.mps,cache_dir/clique/erdos_renyi_580_0.3.dimac_clq/erdos_renyi_580_0.3.dimac_clq.std,cache_dir/clique/erdos_renyi_580_0.3.dimac_clq/erdos_renyi_580_0.3.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,6.429048,0.14181939605623484,0.4800672030542046,,,,,,,,,,,,,,
