instance_class,instance_name,instance_directory,mps_path,std_path,data_path,mps_file_count,std_file_count,data_file_count,data_error,mnes_keys_present,mnes_success,oss_keys_present,oss_success,highs_mps_success,highs_std_success,cond_mnes,cond_oss,cycle_count_mnes,cycle_count_mnes_recomputed_from_split,cycle_count_oss,cycle_count_oss_recomputed_from_split,epsilon,qlsa_cycles_mnes,qlsa_cycles_oss,qlsa_fraction_of_total_mnes,qlsa_fraction_of_total_oss,qlsa_time_800ps_mnes_seconds,qlsa_time_800ps_oss_seconds,qlsa_time_800ps_over_highs_std_mnes,qlsa_time_800ps_over_highs_std_oss,runtime_glpk,runtime_highs_mps,runtime_highs_std,sparsity_mnes,sparsity_oss,std_m,std_n,tomography_factor_mnes,tomography_factor_oss,tomography_repetition_cycles_mnes,tomography_repetition_cycles_oss,tomography_repetition_fraction_of_total_mnes,tomography_repetition_fraction_of_total_oss,total_time_800ps_mnes_seconds,total_time_800ps_oss_seconds,total_time_800ps_over_highs_std_mnes,total_time_800ps_over_highs_std_oss
clique,erdos_renyi_90_1.0.dimac_clq,cache_dir/clique/erdos_renyi_90_1.0.dimac_clq,cache_dir/clique/erdos_renyi_90_1.0.dimac_clq/erdos_renyi_90_1.0.dimac_clq.mps,cache_dir/clique/erdos_renyi_90_1.0.dimac_clq/erdos_renyi_90_1.0.dimac_clq.std,cache_dir/clique/erdos_renyi_90_1.0.dimac_clq/erdos_renyi_90_1.0.dimac_clq.data,1,1,1,,True,True,True,True,True,True,1.0,1.0,63937599,63937599,261064799,261064799,0.1,7184,7272,0.00011235955231912915,2.7855153310040854e-05,5.7472e-06,5.8176e-06,0.0020652676886038037,0.00209056606786287,0.0,0.0017907451838254929,0.002782786963507533,90,91,90,180,8899.999999999998,35899.99999999999,63930415,261057527,0.9998876404476809,0.99997214484669,0.051150079200000004,0.2088518392,18.380882141092272,75.05132154879546
clique,gen200_p0.9_44_clq,cache_dir/clique/gen200_p0.9_44_clq,cache_dir/clique/gen200_p0.9_44_clq/gen200_p0.9_44_clq.mps,cache_dir/clique/gen200_p0.9_44_clq/gen200_p0.9_44_clq.std,cache_dir/clique/gen200_p0.9_44_clq/gen200_p0.9_44_clq.data,1,1,1,,True,True,True,True,True,True,47.261077205863565,6.874669243379174,3658209517599,3658209517599,1002270995999,1002270995999,0.1,16711784,2097240,4.568296025583707e-06,2.0924879681962705e-06,0.0133694272,0.001677792,1.3678064310333515,0.17165243156687437,0.021591,0.004503087140619755,0.00977435614913702,2190,2191,2190,2390,218899.99999999997,477899.9999999999,3658192805815,1002268898759,0.9999954317039744,0.9999979075120318,2926.5676140792,801.8167967992,299412.8277531188,82032.69704572741
clique,gen200_p0.9_55_clq,cache_dir/clique/gen200_p0.9_55_clq,cache_dir/clique/gen200_p0.9_55_clq/gen200_p0.9_55_clq.mps,cache_dir/clique/gen200_p0.9_55_clq/gen200_p0.9_55_clq.std,cache_dir/clique/gen200_p0.9_55_clq/gen200_p0.9_55_clq.data,1,1,1,,True,True,True,True,True,True,46.67650637985513,6.832020665941746,3609753813599,3609753813599,995538340799,995538340799,0.1,16490424,2083152,4.568296025583724e-06,2.092487968196285e-06,0.0131923392,0.0016665216,1.3846878543513856,0.17492062503473516,0.020654,0.004467098042368889,0.009527301881462336,2190,2191,2190,2390,218899.99999999997,477899.9999999999,3609737323175,995536257647,0.9999954317039744,0.9999979075120318,2887.8030508792003,796.4306726392,303108.17131743435,83594.56670401596
clique,gen400_p0.9_55_clq,cache_dir/clique/gen400_p0.9_55_clq,cache_dir/clique/gen400_p0.9_55_clq/gen400_p0.9_55_clq.mps,cache_dir/clique/gen400_p0.9_55_clq/gen400_p0.9_55_clq.std,cache_dir/clique/gen400_p0.9_55_clq/gen400_p0.9_55_clq.data,1,1,1,,True,True,True,True,True,True,90.07303536758056,9.490681501745835,116574801537599,116574801537599,22127500619999,22127500619999,0.1,139127344,12601800,1.1934598400763917e-06,5.695085141523123e-07,0.1113018752,0.01008144,3.52147040732773,0.3189658086124507,0.170485,0.011190441902726889,0.031606647884473205,8380,8381,8380,8780,837899.9999999999,1755899.9999999998,116574662410255,22127488018199,0.9999988065401599,0.9999994304914859,93259.8412300792,17702.0004959992,2950640.05429988,560072.0633425768
clique,gen400_p0.9_65_clq,cache_dir/clique/gen400_p0.9_65_clq,cache_dir/clique/gen400_p0.9_65_clq/gen400_p0.9_65_clq.mps,cache_dir/clique/gen400_p0.9_65_clq/gen400_p0.9_65_clq.std,cache_dir/clique/gen400_p0.9_65_clq/gen400_p0.9_65_clq.data,1,1,1,,True,True,True,True,True,True,89.90086988169153,9.481606925078232,116338098139199,116338098139199,22104800344799,22104800344799,0.1,138844848,12588872,1.1934598400763917e-06,5.695085141523124e-07,0.11107587840000001,0.0100710976,3.515955123211419,0.31878683034643657,0.170417,0.011213796911761165,0.03159194998443127,8380,8381,8380,8780,837899.9999999999,1755899.9999999998,116337959294351,22104787755927,0.9999988065401599,0.9999994304914859,93070.47851135921,17683.8402758392,2946018.797738822,559757.7954052826
clique,gen400_p0.9_75_clq,cache_dir/clique/gen400_p0.9_75_clq,cache_dir/clique/gen400_p0.9_75_clq/gen400_p0.9_75_clq.mps,cache_dir/clique/gen400_p0.9_75_clq/gen400_p0.9_75_clq.std,cache_dir/clique/gen400_p0.9_75_clq/gen400_p0.9_75_clq.data,1,1,1,,True,True,True,True,True,True,89.66765977654808,9.469300912767954,116017517599199,116017517599199,22074036976799,22074036976799,0.1,138462248,12571352,1.1934598400763917e-06,5.695085141523124e-07,0.11076979840000001,0.0100570816,3.3712481646642405,0.3060844957345205,0.159438,0.011306834872812033,0.03285720688290894,8380,8381,8380,8780,837899.9999999999,1755899.9999999998,116017379136951,22074024405447,0.9999988065401599,0.9999994304914859,92814.0140793592,17659.229581439202,2824768.837172142,537453.7660602203
clique,hamming10-4_clq,cache_dir/clique/hamming10-4_clq,cache_dir/clique/hamming10-4_clq/hamming10-4_clq.mps,cache_dir/clique/hamming10-4_clq/hamming10-4_clq.std,cache_dir/clique/hamming10-4_clq/hamming10-4_clq.data,1,1,1,,True,True,True,True,True,True,351.99999999999983,18.761663039293733,65702271371838384,65702271371838384,6035118234403999,6035118234403999,0.1,7250065808,329257112,1.1034726283614537e-07,5.4556861889304135e-08,5.8000526464,0.2634056896,15.310869969437519,0.6953333889441194,5.432637,0.10533747589215636,0.3788192740175873,90624,90625,90624,91648,9062299.999999998,18329499.999999996,65702264121772576,6035117905146887,0.9999998896527371,0.9999999454431381,52561817.09747071,4828094.5875232,138751696.92403358,12745113.352651237
clique,hamming8-4_clq,cache_dir/clique/hamming8-4_clq,cache_dir/clique/hamming8-4_clq/hamming8-4_clq.mps,cache_dir/clique/hamming8-4_clq/hamming8-4_clq.std,cache_dir/clique/hamming8-4_clq/hamming8-4_clq.data,1,1,1,,True,True,True,True,True,True,185.99999999999997,13.638181696985837,529891236919199,529891236919199,67258019939999,67258019939999,0.1,440438232,27368472,8.311861025683666e-07,4.0691759918617087e-07,0.3523505856,0.021894777600000002,7.667451929188681,0.4764492003395074,0.179604,0.016023351112380624,0.04595406516455114,12032,12033,12032,12288,1203099.9999999998,2457499.9999999995,529890796480967,67257992571527,0.9999991688138974,0.9999995930824008,423912.9895353592,53806.4159519992,9224711.416006885,1170873.9098343218
clique,keller4_clq,cache_dir/clique/keller4_clq,cache_dir/clique/keller4_clq/keller4_clq.mps,cache_dir/clique/keller4_clq/keller4_clq.std,cache_dir/clique/keller4_clq/keller4_clq.data,1,1,1,,True,True,True,True,True,True,125.04771951494928,11.182473765448739,63484376223999,63484376223999,9943414018399,9943414018399,0.1,120463712,9136648,1.8975332068311494e-06,9.188642837453832e-07,0.09637096960000001,0.0073093184000000005,4.813369553030247,0.3650731209408083,0.038017,0.007876046001911163,0.020021518925204873,5271,5272,5271,5442,526999.9999999999,1088299.9999999998,63484255760287,9943404881751,0.9999981024667932,0.9999990811357162,50787.500979199205,7954.731214719201,2536645.7544469,397309.0775198417
clique,keller5_clq,cache_dir/clique/keller5_clq,cache_dir/clique/keller5_clq/keller5_clq.mps,cache_dir/clique/keller5_clq/keller5_clq.std,cache_dir/clique/keller5_clq/keller5_clq.data,1,1,1,,True,True,True,True,True,True,396.00821446540704,19.899955137271213,51116661640983984,51116661640983984,4404265129655999,4404265129655999,0.1,6771764144,288760720,1.3247665099026302e-07,6.556388216859098e-08,5.4174113152,0.23100857600000002,18.00774060098419,0.767883823319619,3.381435,0.08690896187908947,0.3008379249367863,75486,75487,75486,76262,7548499.999999998,15252299.999999996,51116654869219840,4404264840895279,0.999999867523349,0.9999999344361178,40893329.31278719,3523412.103724799,135931429.9265291,11711994.438417822
clique,keller6_clq,cache_dir/clique/keller6_clq,cache_dir/clique/keller6_clq/keller6_clq.mps,cache_dir/clique/keller6_clq/keller6_clq.std,cache_dir/clique/keller6_clq/keller6_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,41.714068,1.4222760209813714,4.75277436315082,,,,,,,,,,,,,,
clique,p_hat1500-1_clq,cache_dir/clique/p_hat1500-1_clq,cache_dir/clique/p_hat1500-1_clq/p_hat1500-1_clq.mps,cache_dir/clique/p_hat1500-1_clq/p_hat1500-1_clq.std,cache_dir/clique/p_hat1500-1_clq/p_hat1500-1_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,35.05258,1.058721852954477,3.8091338030062616,,,,,,,,,,,,,,
clique,p_hat1500-2_clq,cache_dir/clique/p_hat1500-2_clq,cache_dir/clique/p_hat1500-2_clq/p_hat1500-2_clq.mps,cache_dir/clique/p_hat1500-2_clq/p_hat1500-2_clq.std,cache_dir/clique/p_hat1500-2_clq/p_hat1500-2_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,38.953401,0.6994960471056402,2.7029586699791253,,,,,,,,,,,,,,
clique,p_hat1500-3_clq,cache_dir/clique/p_hat1500-3_clq,cache_dir/clique/p_hat1500-3_clq/p_hat1500-3_clq.mps,cache_dir/clique/p_hat1500-3_clq/p_hat1500-3_clq.std,cache_dir/clique/p_hat1500-3_clq/p_hat1500-3_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,32.092055,0.35247099096886814,1.4274802620057017,,,,,,,,,,,,,,
clique,p_hat300-1_clq,cache_dir/clique/p_hat300-1_clq,cache_dir/clique/p_hat300-1_clq/p_hat300-1_clq.mps,cache_dir/clique/p_hat300-1_clq/p_hat300-1_clq.std,cache_dir/clique/p_hat300-1_clq/p_hat300-1_clq.data,1,1,1,,True,True,True,True,True,True,463.3631985840736,21.52587277171528,11894925159353598,11894925159353598,935799805682399,935799805682399,0.1,3476421896,135558328,2.9226093055880297e-07,1.4485825619631208e-07,2.7811375168000003,0.1084466624,21.106896215551476,0.8230346160061366,0.740724,0.04085959400981665,0.1317644000519067,34217,34218,34217,34517,3421599.9999999995,6903299.999999999,11894921682931702,935799670124071,0.9999997077390694,0.9999998551417438,9515940.127482878,748639.8445459192,72219356.09113091,5681654.864675157
clique,p_hat300-2_clq,cache_dir/clique/p_hat300-2_clq,cache_dir/clique/p_hat300-2_clq/p_hat300-2_clq.mps,cache_dir/clique/p_hat300-2_clq/p_hat300-2_clq.std,cache_dir/clique/p_hat300-2_clq/p_hat300-2_clq.data,1,1,1,,True,True,True,True,True,True,347.76349068265597,18.648417913663774,3966758051027199,3966758051027199,362505831119999,362505831119999,0.1,1708263232,77058400,4.3064467507859276e-07,2.1257147715919536e-07,1.3666105856000001,0.06164672,15.012940288315805,0.6772218334048616,0.552429,0.028276682132855058,0.091028843075037,23222,23223,23222,23522,2322099.9999999995,4704299.999999999,3966756342763967,362505754061599,0.999999569355325,0.9999997874285228,3173406.4408217594,290004.6648959992,34861548.64349812,3185854.6708864816
clique,p_hat300-3_clq,cache_dir/clique/p_hat300-3_clq,cache_dir/clique/p_hat300-3_clq/p_hat300-3_clq.mps,cache_dir/clique/p_hat300-3_clq/p_hat300-3_clq.std,cache_dir/clique/p_hat300-3_clq/p_hat300-3_clq.data,1,1,1,,True,True,True,True,True,True,177.6500113564907,13.328541231376022,481538143028799,481538143028799,62853631619999,62853631619999,0.1,409506032,26059800,8.504124500382703e-07,4.1461088768191713e-07,0.32760482560000004,0.02084784,7.559540622590012,0.4810676798933481,0.259658,0.01533347787335515,0.04333660495467484,11760,11761,11760,12060,1175899.9999999998,2411899.9999999995,481537733522767,62853605560199,0.99999914958755,0.9999995853891123,385230.5144230392,50282.905295999204,8889263.818103576,1160287.137134748
clique,p_hat700-1_clq,cache_dir/clique/p_hat700-1_clq,cache_dir/clique/p_hat700-1_clq/p_hat700-1_clq.mps,cache_dir/clique/p_hat700-1_clq/p_hat700-1_clq.std,cache_dir/clique/p_hat700-1_clq/p_hat700-1_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,9.40171,0.22422707313671708,0.8122724599670619,,,,,,,,,,,,,,
clique,p_hat700-2_clq,cache_dir/clique/p_hat700-2_clq,cache_dir/clique/p_hat700-2_clq/p_hat700-2_clq.mps,cache_dir/clique/p_hat700-2_clq/p_hat700-2_clq.std,cache_dir/clique/p_hat700-2_clq/p_hat700-2_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,6.712735,0.1503625689074397,0.5497316149994731,,,,,,,,,,,,,,
clique,p_hat700-3_clq,cache_dir/clique/p_hat700-3_clq,cache_dir/clique/p_hat700-3_clq/p_hat700-3_clq.mps,cache_dir/clique/p_hat700-3_clq/p_hat700-3_clq.std,cache_dir/clique/p_hat700-3_clq/p_hat700-3_clq.data,1,1,1,,True,True,True,True,True,True,407.3114208950932,9.658467566517581,35561837018001596,35561837018001596,1379540380751199,1379540380751199,0.1,5704588944,109418728,1.6041322446622503e-07,7.931534989966615e-08,4.5636711552,0.0875349824,17.9105473507802,0.34353909249979775,3.38367,0.07471963413991034,0.25480355601757765,62340,62341,62340,63040,6233899.999999999,12607899.999999998,35561831313412652,1379540271332471,0.9999998395867755,0.99999992068465,28449469.614401277,1103632.3046009592,111652561.13002868,4331306.524328196
gaslib,GasLib-11-v1-20211130_scn0_oa10,cache_dir/gaslib/GasLib-11-v1-20211130_scn0_oa10,cache_dir/gaslib/GasLib-11-v1-20211130_scn0_oa10/GasLib-11-v1-20211130_scn0_oa10.mps,cache_dir/gaslib/GasLib-11-v1-20211130_scn0_oa10/GasLib-11-v1-20211130_scn0_oa10.std,cache_dir/gaslib/GasLib-11-v1-20211130_scn0_oa10/GasLib-11-v1-20211130_scn0_oa10.data,1,1,1,,True,True,True,True,True,True,11354581832.188816,8.948147072794043,28234225641733996544,28234225641733996544,16291818399,16291818399,0.1,1073544701206616,279448,3.8022813688212935e-05,1.7152658663145463e-05,858835.7609652928,0.0002235584,164501048.9929983,0.04282028413658765,,0.004287132062017918,0.005220852792263031,264,265,264,292,26299.999999999996,58299.999999999985,28233152097032789928,16291538951,0.9999619771863117,0.9999828473413368,22587380513.3872,13.0334547192,4326377588515.855,2496.4225650098283
gaslib,GasLib-134-v2-20211129_scn0_oa10,cache_dir/gaslib/GasLib-134-v2-20211129_scn0_oa10,cache_dir/gaslib/GasLib-134-v2-20211129_scn0_oa10/GasLib-134-v2-20211129_scn0_oa10.mps,cache_dir/gaslib/GasLib-134-v2-20211129_scn0_oa10/GasLib-134-v2-20211129_scn0_oa10.std,cache_dir/gaslib/GasLib-134-v2-20211129_scn0_oa10/GasLib-134-v2-20211129_scn0_oa10.data,1,1,1,,True,True,True,True,True,True,8292940972175543.0,57.774863636380225,3463864647656872606133387264,3463864647656872606133387264,16333919423999,16333919423999,0.1,12442042556238769684480,26807680,3.5919540229885065e-06,1.641227638273529e-06,9953634044991.016,0.021446144,636620376571801.4,1.3716650830822668,,0.008551700972020626,0.015635116957128048,2785,2786,2785,3047,278399.99999999994,609299.9999999999,3463852205614316367363702784,16333892616319,0.999996408045977,0.9999983587723618,2.7710917181254984e+18,13067.1355391992,1.772351128375895e+20,835755.535121974
gaslib,GasLib-135-v1-20211130_scn0_oa10,cache_dir/gaslib/GasLib-135-v1-20211130_scn0_oa10,cache_dir/gaslib/GasLib-135-v1-20211130_scn0_oa10/GasLib-135-v1-20211130_scn0_oa10.mps,cache_dir/gaslib/GasLib-135-v1-20211130_scn0_oa10/GasLib-135-v1-20211130_scn0_oa10.std,cache_dir/gaslib/GasLib-135-v1-20211130_scn0_oa10/GasLib-135-v1-20211130_scn0_oa10.data,1,1,1,,True,True,True,True,True,True,450311696456380.6,69.5207708317175,432195094852369521282383872,432195094852369521282383872,50166948599999,50166948599999,0.1,996989838183090225152,52393680,2.3068050749711653e-06,1.044386422976522e-06,797591870546.4722,0.041914944,12186852989043.635,0.6404419094969122,,0.021167526952922344,0.06544690998271108,4336,4337,4336,4788,433499.99999999994,957499.9999999998,432194097862531338192158720,50166896206319,0.999997693194925,0.999998955613577,3.457560758818956e+17,40133.558879999204,5.283000770750415e+18,613223.1283432812
gaslib,GasLib-24-v1-20211130_scn0_oa10,cache_dir/gaslib/GasLib-24-v1-20211130_scn0_oa10,cache_dir/gaslib/GasLib-24-v1-20211130_scn0_oa10/GasLib-24-v1-20211130_scn0_oa10.mps,cache_dir/gaslib/GasLib-24-v1-20211130_scn0_oa10/GasLib-24-v1-20211130_scn0_oa10.std,cache_dir/gaslib/GasLib-24-v1-20211130_scn0_oa10/GasLib-24-v1-20211130_scn0_oa10.data,1,1,1,,True,True,True,True,True,True,387597044.17716986,6.432880344518196,4755289732936887296,4755289732936887296,65609675999,65609675999,0.1,77955569392408,487080,1.639344262295082e-05,7.423904974129485e-06,62364.455513926405,0.000389664,6745990.500955365,0.042150125755163075,,0.005488015944138169,0.009244669927284122,611,612,611,674,60999.999999999985,134699.99999999997,4755211777367494888,65609188919,0.9999836065573771,0.9999925760950259,3804231786.34951,52.487740799200004,411505420558.27716,5677.62193913393
gaslib,GasLib-2607-v1-20240708_scn0_oa10,cache_dir/gaslib/GasLib-2607-v1-20240708_scn0_oa10,cache_dir/gaslib/GasLib-2607-v1-20240708_scn0_oa10/GasLib-2607-v1-20240708_scn0_oa10.mps,cache_dir/gaslib/GasLib-2607-v1-20240708_scn0_oa10/GasLib-2607-v1-20240708_scn0_oa10.std,cache_dir/gaslib/GasLib-2607-v1-20240708_scn0_oa10/GasLib-2607-v1-20240708_scn0_oa10.data,1,1,1,,True,False,True,False,True,True,,,,,,,0.1,,,,,,,,,,0.26003482891246676,1.598546446999535,,,59644,65685,,,,,,,,,,
gaslib,GasLib-39-v1-20231119_scn0_oa10,cache_dir/gaslib/GasLib-39-v1-20231119_scn0_oa10,cache_dir/gaslib/GasLib-39-v1-20231119_scn0_oa10/GasLib-39-v1-20231119_scn0_oa10.mps,cache_dir/gaslib/GasLib-39-v1-20231119_scn0_oa10/GasLib-39-v1-20231119_scn0_oa10.std,cache_dir/gaslib/GasLib-39-v1-20231119_scn0_oa10/GasLib-39-v1-20231119_scn0_oa10.data,1,1,1,,True,True,True,True,True,True,612871540.6568238,5.8917513448272905,19979946702519177216,19979946702519177216,161711400799,161711400799,0.1,204085257431248,740776,1.0214504596527069e-05,4.580852038507484e-06,163268.2059449984,0.0005926208,11725275.940566715,0.042559678829693574,,0.006364667089655995,0.013924465980380774,980,981,980,1092,97899.99999999999,218299.99999999997,19979742617261745968,161710660023,0.9999897854954035,0.9999954191479615,15983957362.015343,129.3691206392,1147904514581.4814,9290.777888464654
gaslib,GasLib-40-v1-20211130_scn0_oa10,cache_dir/gaslib/GasLib-40-v1-20211130_scn0_oa10,cache_dir/gaslib/GasLib-40-v1-20211130_scn0_oa10/GasLib-40-v1-20211130_scn0_oa10.mps,cache_dir/gaslib/GasLib-40-v1-20211130_scn0_oa10/GasLib-40-v1-20211130_scn0_oa10.std,cache_dir/gaslib/GasLib-40-v1-20211130_scn0_oa10/GasLib-40-v1-20211130_scn0_oa10.data,1,1,1,,True,True,True,True,True,True,211490524337152.44,73.44119887234953,14780937497954570710548480,14780937497954570710548480,3711644497599,3711644497599,0.1,123483187117414989824,14053936,8.354218880534672e-06,3.7864445285886765e-06,98786549693.93199,0.0112431488,6586474734180.115,0.749623463247408,,0.006941512925550342,0.01499839499592781,1198,1199,1198,1321,119699.99999999997,264099.99999999994,14780814014767453295558656,3711630443663,0.9999916457811194,0.9999962135554714,1.1824749998363656e+16,2969.3155980792003,7.884010256813595e+17,197975.55664358716
gaslib,GasLib-4197-v1-20220119_scn0_oa10,cache_dir/gaslib/GasLib-4197-v1-20220119_scn0_oa10,cache_dir/gaslib/GasLib-4197-v1-20220119_scn0_oa10/GasLib-4197-v1-20220119_scn0_oa10.mps,cache_dir/gaslib/GasLib-4197-v1-20220119_scn0_oa10/GasLib-4197-v1-20220119_scn0_oa10.std,cache_dir/gaslib/GasLib-4197-v1-20220119_scn0_oa10/GasLib-4197-v1-20220119_scn0_oa10.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,,0.6536236789543182,2.659353950060904,,,,,,,,,,,,,,
gaslib,GasLib-582-v2-20211129_scn0_oa10,cache_dir/gaslib/GasLib-582-v2-20211129_scn0_oa10,cache_dir/gaslib/GasLib-582-v2-20211129_scn0_oa10/GasLib-582-v2-20211129_scn0_oa10.mps,cache_dir/gaslib/GasLib-582-v2-20211129_scn0_oa10/GasLib-582-v2-20211129_scn0_oa10.std,cache_dir/gaslib/GasLib-582-v2-20211129_scn0_oa10/GasLib-582-v2-20211129_scn0_oa10.data,1,1,1,,True,False,True,False,True,True,,,,,,,0.1,,,,,,,,,,0.034224298084154725,0.12038085679523647,,,10031,10991,,,,,,,,,,
independent_set,C1000.9_is,cache_dir/independent_set/C1000.9_is,cache_dir/independent_set/C1000.9_is/C1000.9_is.mps,cache_dir/independent_set/C1000.9_is/C1000.9_is.std,cache_dir/independent_set/C1000.9_is/C1000.9_is.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,27.769802,0.6567945298738778,1.925945223076269,,,,,,,,,,,,,,
independent_set,C125.9_is,cache_dir/independent_set/C125.9_is,cache_dir/independent_set/C125.9_is/C125.9_is.mps,cache_dir/independent_set/C125.9_is/C125.9_is.std,cache_dir/independent_set/C125.9_is/C125.9_is.data,1,1,1,,True,True,True,True,True,True,225.313182404607,15.01043578330113,218359467655199,218359467655199,24832833679999,24832833679999,0.1,308112696,17215136,1.411034288133208e-06,6.932409012131995e-07,0.2464901568,0.0137721088,9.419855420371013,0.5263142164126342,0.04436,0.011030365014448762,0.02616708492860198,7088,7089,7088,7213,708699.9999999999,1442499.9999999998,218359159542503,24832816464863,0.9999985889657119,0.9999993067590988,174687.5741241592,19866.266943999202,6675851.536416906,759208.2571751943
independent_set,C2000.5_is,cache_dir/independent_set/C2000.5_is,cache_dir/independent_set/C2000.5_is/C2000.5_is.mps,cache_dir/independent_set/C2000.5_is/C2000.5_is.std,cache_dir/independent_set/C2000.5_is/C2000.5_is.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,35.82047,1.4781579559203237,4.858030412811786,,,,,,,,,,,,,,
independent_set,C2000.9_is,cache_dir/independent_set/C2000.9_is,cache_dir/independent_set/C2000.9_is/C2000.9_is.mps,cache_dir/independent_set/C2000.9_is/C2000.9_is.std,cache_dir/independent_set/C2000.9_is/C2000.9_is.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,38.787392,2.695752178085968,8.05301830591634,,,,,,,,,,,,,,
independent_set,C250.9_is,cache_dir/independent_set/C250.9_is,cache_dir/independent_set/C250.9_is/C250.9_is.mps,cache_dir/independent_set/C250.9_is/C250.9_is.std,cache_dir/independent_set/C250.9_is/C250.9_is.data,1,1,1,,True,True,True,True,True,True,450.1442288002215,21.21660266867015,7776772825629599,7776772825629599,619949484362399,619949484362399,0.1,2754497512,108826072,3.5419544504657673e-07,1.755402250425688e-07,2.2035980096000003,0.0870608576,20.900709746300752,0.8257557444844144,0.436434,0.037408345844596624,0.10543173109181225,28234,28235,28234,28484,2823299.9999999995,5696699.999999999,7776770071132087,619949375536327,0.9999996458045549,0.999999824459775,6221418.2605036795,495959.5874899192,59008973.8267309,4704082.749604356
independent_set,C4000.5_is,cache_dir/independent_set/C4000.5_is,cache_dir/independent_set/C4000.5_is/C4000.5_is.mps,cache_dir/independent_set/C4000.5_is/C4000.5_is.std,cache_dir/independent_set/C4000.5_is/C4000.5_is.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,52.571908,5.998894372023642,22.43455914617516,,,,,,,,,,,,,,
independent_set,C500.9_is,cache_dir/independent_set/C500.9_is,cache_dir/independent_set/C500.9_is/C500.9_is.mps,cache_dir/independent_set/C500.9_is/C500.9_is.std,cache_dir/independent_set/C500.9_is/C500.9_is.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,4.062293,0.15412603807635605,0.4691921218764037,,,,,,,,,,,,,,
independent_set,DSJC1000.5_is,cache_dir/independent_set/DSJC1000.5_is,cache_dir/independent_set/DSJC1000.5_is/DSJC1000.5_is.mps,cache_dir/independent_set/DSJC1000.5_is/DSJC1000.5_is.std,cache_dir/independent_set/DSJC1000.5_is/DSJC1000.5_is.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,19.644931,0.3610661760903895,1.1911128358915448,,,,,,,,,,,,,,
independent_set,DSJC500.5_is,cache_dir/independent_set/DSJC500.5_is,cache_dir/independent_set/DSJC500.5_is/DSJC500.5_is.mps,cache_dir/independent_set/DSJC500.5_is/DSJC500.5_is.std,cache_dir/independent_set/DSJC500.5_is/DSJC500.5_is.data,1,1,1,,True,True,True,True,True,True,504.92319611693904,22.470496125295924,45724089622571992,45724089622571992,3457678455500799,3457678455500799,0.1,7243649640,271729664,1.5842086085895793e-07,7.858731443570381e-08,5.7949197120000004,0.2173837312,22.848166923519067,0.8570989804448561,2.574695,0.08283411501906812,0.2536273361183703,63124,63125,63124,63624,6312299.999999999,12724699.999999998,45724082378922352,3457678183771135,0.9999998415791391,0.9999999214126856,36579271.69805759,2766142.764400639,144224484.07132936,10906327.396466656
independent_set,MANN_a27_is,cache_dir/independent_set/MANN_a27_is,cache_dir/independent_set/MANN_a27_is/MANN_a27_is.mps,cache_dir/independent_set/MANN_a27_is/MANN_a27_is.std,cache_dir/independent_set/MANN_a27_is/MANN_a27_is.data,1,1,1,,True,True,True,True,True,True,748.6410239166797,27.361305230501713,87798285684595184,87798285684595184,5401754198265599,5401754198265599,0.1,12378508584,378770112,1.409880442138507e-07,7.011983479766923e-08,9.9028068672,0.30301608960000004,35.997808893072985,1.1014973260840009,2.326362,0.09132006904110312,0.2750947119202465,70929,70930,70929,71307,7092799.999999999,14261299.999999998,87798273306086600,5401753819495487,0.9999998590119558,0.9999999298801652,70238628.54767615,4321403.35861248,255325258.916788,15708783.81648176
independent_set,MANN_a45_is,cache_dir/independent_set/MANN_a45_is,cache_dir/independent_set/MANN_a45_is/MANN_a45_is.mps,cache_dir/independent_set/MANN_a45_is/MANN_a45_is.std,cache_dir/independent_set/MANN_a45_is/MANN_a45_is.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,31.512875,0.7565215858630836,2.196651797974482,,,,,,,,,,,,,,
independent_set,MANN_a81_is,cache_dir/independent_set/MANN_a81_is,cache_dir/independent_set/MANN_a81_is/MANN_a81_is.mps,cache_dir/independent_set/MANN_a81_is/MANN_a81_is.std,cache_dir/independent_set/MANN_a81_is/MANN_a81_is.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,51.083089,8.991266072029248,25.905888053122908,,,,,,,,,,,,,,
